Unnamed: 0.1,Unnamed: 0,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes,Country_Brazil,Country_Canada,Country_India,Country_Indonesia,Country_New Zealand,Country_Phillipines,Country_Qatar,Country_Singapore,Country_South Africa,Country_Sri Lanka,Country_Turkey,Country_UAE,Country_United Kingdom,Country_United States,Country Code_14,Country Code_30,Country Code_37,Country Code_94,Country Code_148,Country Code_162,Country Code_166,Country Code_184,Country Code_189,Country Code_191,Country Code_208,Country Code_214,Country Code_215,Country Code_216,Currency_Brazilian Real(R$),Currency_Dollar($),Currency_Emirati Diram(AED),Currency_Indian Rupees(Rs.),Currency_Indonesian Rupiah(IDR),Currency_NewZealand($),Currency_Pounds(£),Currency_Qatari Rial(QR),Currency_Rand(R),Currency_Sri Lankan Rupee(LKR),Currency_Turkish Lira(TL),Rating color_Green,Rating color_Orange,Rating color_Red,Rating color_White,Rating color_Yellow,Rating text_Excellent,Rating text_Good,Rating text_Not rated,Rating text_Poor,Rating text_Very Good
4218,4218,0.5730290021987227,0.0048162496073709555,77.0846413,28.6218773,0.034970160192649986,600,0,1,0,2,3.5,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4219,4219,0.5730290021987227,0.0048162496073709555,77.091738,28.6191652,0.0018846194115799393,300,0,1,0,1,3.6,155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4220,4220,0.5730290021987227,0.0048162496073709555,77.0801897,28.620389,0.007329075489477542,1300,1,1,0,3,3.5,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4221,4221,0.5730290021987227,0.0048162496073709555,77.0936598,28.6341679,0.00010470107842110774,400,0,1,0,1,3.7,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4222,4222,0.5730290021987227,0.0048162496073709555,77.0905124,28.6330626,0.0009423097057899697,500,0,1,0,2,3.5,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4223,4223,0.5730290021987227,0.0048162496073709555,77.0884763,28.6217284,0.053502251073186055,450,1,1,0,1,3.7,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4224,4224,0.5730290021987227,0.0048162496073709555,77.0917978,28.6278364,0.011307716469479636,250,0,0,0,1,1.9,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4225,4225,0.5730290021987227,0.0048162496073709555,77.090872,28.622406,0.006805570097372003,700,0,1,0,2,4.3,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4226,4226,0.5730290021987227,0.005967961470003141,77.2450727,28.5830716,0.012145325096848498,150,0,0,0,1,2.8,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4227,4227,0.5730290021987227,0.005967961470003141,77.2459911,28.5835117,0.09800020940215684,300,0,1,0,1,2.8,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4228,4228,0.5730290021987227,0.005967961470003141,77.2415481,28.5799189,0.022824835095801486,400,0,0,0,1,3.1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4229,4229,0.5730290021987227,0.005967961470003141,77.2467751,28.5826876,0.09800020940215684,250,0,0,0,1,2.9,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4230,4230,0.5730290021987227,0.005967961470003141,77.2475434,28.5795335,0.053502251073186055,400,0,1,0,1,3.2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4231,4231,0.5730290021987227,0.005967961470003141,77.2472956,28.5817203,0.03706418176107214,400,0,1,0,1,3.0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4232,4232,0.5730290021987227,0.005967961470003141,77.247116,28.5816136,0.012354727253690714,450,0,1,0,1,2.8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4233,4233,0.5730290021987227,0.005967961470003141,77.2583408,28.5791847,0.020626112448958223,500,0,1,0,2,2.7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4234,4234,0.5730290021987227,0.005967961470003141,77.2412786,28.5793555,0.008690189508951942,400,0,0,0,1,3.1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4235,4235,0.5730290021987227,0.005967961470003141,77.2479691,28.584787,0.0051303528426342795,350,0,0,0,1,3.1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4236,4236,0.5730290021987227,0.005967961470003141,77.2464868,28.5813084,0.00010470107842110774,450,0,0,0,1,2.8,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4237,4237,0.5730290021987227,0.005967961470003141,77.2481871,28.5825578,0.0018846194115799393,200,0,0,0,1,3.2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4238,4238,0.5730290021987227,0.005967961470003141,77.24752,28.5819657,0.012145325096848498,200,0,0,0,1,3.1,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4239,4239,0.5730290021987227,0.005967961470003141,77.2419073,28.5812079,0.005863260391582034,500,0,1,0,2,3.4,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4240,4240,0.5730290021987227,0.005967961470003141,77.2467562,28.5813908,0.011307716469479636,100,0,0,0,1,2.6,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4241,4241,0.5730290021987227,0.005967961470003141,77.2476766,28.5844282,0.034970160192649986,450,0,0,0,1,2.9,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4242,4242,0.5730290021987227,0.005967961470003141,77.2515162,28.5823905,0.007119673332635326,500,0,1,0,2,2.6,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4243,4243,0.5730290021987227,0.005967961470003141,77.2417277,28.5805634,0.00020940215684221548,600,0,0,0,2,3.3,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4244,4244,0.5730290021987227,0.005967961470003141,77.246482,28.5813093,0.00010470107842110774,600,0,0,0,2,2.6,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4245,4245,0.5730290021987227,0.005967961470003141,77.2450505,28.5828513,0.006596167940529788,200,0,0,0,1,3.1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4246,4246,0.5730290021987227,0.005967961470003141,77.2416379,28.5798378,0.09800020940215684,500,0,1,0,2,3.1,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4247,4247,0.5730290021987227,0.005967961470003141,77.2450954,28.5829004,0.00460684745052874,400,0,0,0,1,2.8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4248,4248,0.5730290021987227,0.005967961470003141,77.2487324,28.5853525,0.03706418176107214,500,0,1,0,2,3.2,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4249,4249,0.5730290021987227,0.005967961470003141,77.2439728,28.5837347,0.053502251073186055,500,0,0,0,2,3.0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4250,4250,0.5730290021987227,0.005967961470003141,77.2450505,28.5828513,0.00649146686210868,500,0,1,0,2,3.3,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4251,4251,0.5730290021987227,0.005967961470003141,77.2451403,28.5824117,0.053502251073186055,650,0,1,0,2,3.3,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4252,4252,0.5730290021987227,0.005967961470003141,77.2473854,28.5818185,0.005653858234739818,400,0,0,0,1,2.9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4253,4253,0.5730290021987227,0.005967961470003141,77.2450505,28.5828513,0.034970160192649986,900,0,1,0,2,3.5,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4254,4254,0.5730290021987227,0.005967961470003141,77.2488222,28.5853611,0.013715841273165113,900,0,1,0,2,3.9,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4255,4255,0.5730290021987227,0.005967961470003141,77.2482385,28.5823926,0.011307716469479636,150,0,0,0,1,3.6,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4256,4256,0.5730290021987227,0.005967961470003141,77.2417277,28.580653,0.053502251073186055,500,0,1,0,2,3.5,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4257,4257,0.5730290021987227,0.005967961470003141,77.2415673,28.5807469,0.00041880431368443097,400,0,0,0,1,3.5,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4258,4258,0.5730290021987227,0.005967961470003141,77.2515611,28.5819018,0.09800020940215684,600,0,1,0,2,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4259,4259,0.5730290021987227,0.005967961470003141,77.2512383,28.5815771,0.09800020940215684,350,0,0,0,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4260,4260,0.5730290021987227,0.005967961470003141,77.2460575,28.5835827,0.09800020940215684,300,0,0,0,1,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4261,4261,0.5730290021987227,0.005967961470003141,77.262305,28.5764607,0.020626112448958223,350,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4262,4262,0.5730290021987227,0.005967961470003141,77.2468941,28.5815151,0.010784211077374097,300,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4263,4263,0.5730290021987227,0.005967961470003141,77.2603162,28.5798205,0.001151711862632185,250,0,1,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4264,4264,0.5730290021987227,0.005967961470003141,77.247005,28.5815244,0.0008376086273688619,250,0,0,0,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4265,4265,0.5730290021987227,0.005967961470003141,77.258251,28.5792658,0.0074337765678986496,100,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4266,4266,0.5730290021987227,0.005967961470003141,77.2487324,28.5852629,0.010784211077374097,300,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4267,4267,0.5730290021987227,0.005967961470003141,77.2585204,28.5791121,0.03706418176107214,300,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4268,4268,0.5730290021987227,0.005967961470003141,77.2467645,28.5814249,0.00041880431368443097,300,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4269,4269,0.5730290021987227,0.005967961470003141,77.2463975,28.5812764,0.010784211077374097,500,0,0,0,2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4270,4270,0.5730290021987227,0.005967961470003141,77.2490554,28.5827894,0.015600460684745052,100,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4271,4271,0.5730290021987227,0.005967961470003141,77.2574428,28.5738108,0.034970160192649986,700,1,0,0,2,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4272,4272,0.5730290021987227,0.005967961470003141,77.247116,28.5843025,0.00460684745052874,300,0,0,0,1,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4273,4273,0.5730290021987227,0.005967961470003141,77.2622917,28.5771398,0.010784211077374097,200,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4274,4274,0.5730290021987227,0.005967961470003141,77.2422216,28.5794004,0.012354727253690714,200,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4275,4275,0.5730290021987227,0.005967961470003141,77.2584306,28.5792829,0.00010470107842110774,300,0,0,0,1,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4276,4276,0.5730290021987227,0.005967961470003141,77.251335,28.5815991,0.09800020940215684,350,0,1,0,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4277,4277,0.5730290021987227,0.005967961470003141,77.2479992,28.5832431,0.09800020940215684,400,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4278,4278,0.5730290021987227,0.005967961470003141,77.2474752,28.5839782,0.09800020940215684,300,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4279,4279,0.5730290021987227,0.005967961470003141,77.2569041,28.5744768,0.00031410323526332324,200,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4280,4280,0.5730290021987227,0.005967961470003141,77.2417277,28.5802945,0.034970160192649986,800,1,1,0,2,2.3,126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4281,4281,0.5730290021987227,0.005967961470003141,77.2413236,28.580749,0.053502251073186055,1375,0,0,0,3,4.0,320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4282,4282,0.5730290021987227,0.005967961470003141,77.2439279,28.5837753,0.03706418176107214,200,0,0,0,1,4.1,320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4283,4283,0.5730290021987227,0.004083342058423201,77.2225973,28.6274922,0.0005235053921055386,600,0,0,0,2,3.3,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4284,4284,0.5730290021987227,0.004083342058423201,77.22028926,28.62642941,0.03130562244791121,750,0,0,0,2,3.3,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4285,4285,0.5730290021987227,0.004083342058423201,77.2198128,28.6290186,0.03130562244791121,450,0,0,0,1,3.1,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4286,4286,0.5730290021987227,0.004083342058423201,77.21958833,28.629035,0.03130562244791121,600,0,0,0,2,3.4,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4287,4287,0.5730290021987227,0.004083342058423201,77.21879444,28.62175556,0.053502251073186055,1375,1,0,0,4,3.2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4288,4288,0.5730290021987227,0.004083342058423201,77.220734,28.6285904,0.007329075489477542,500,0,1,0,2,3.2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4289,4289,0.5730290021987227,0.004083342058423201,77.2165193,28.6219039,0.053502251073186055,550,0,0,0,2,2.9,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4290,4290,0.5730290021987227,0.004083342058423201,77.2195131,28.62751063,0.0037692388231598786,1000,0,1,0,3,3.4,116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4291,4291,0.5730290021987227,0.004083342058423201,77.2185552,28.628809,0.015600460684745052,150,0,0,0,1,3.2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4292,4292,0.5730290021987227,0.004083342058423201,77.2166027,28.621945,0.09800020940215684,200,0,0,0,1,3.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4293,4293,0.5730290021987227,0.004083342058423201,77.2170731,28.6212756,0.0051303528426342795,1375,0,0,0,4,2.7,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4294,4294,0.5730290021987227,0.004083342058423201,77.2167587,28.623172,0.00031410323526332324,350,0,0,0,1,3.2,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4295,4295,0.5730290021987227,0.004083342058423201,77.2209805,28.62913,0.09800020940215684,400,0,0,0,1,3.0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4296,4296,0.5730290021987227,0.004083342058423201,0.0,0.0,0.00010470107842110774,800,1,0,0,2,3.1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4297,4297,0.5730290021987227,0.004083342058423201,77.21957177,28.62727844,0.002931630195791017,1100,1,0,0,3,3.2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4298,4298,0.5730290021987227,0.004083342058423201,77.2186451,28.6182446,0.001151711862632185,1375,0,0,0,4,4.9,320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4299,4299,0.5730290021987227,0.004083342058423201,77.22037341,28.62921603,0.015600460684745052,150,0,0,0,1,3.8,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4300,4300,0.5730290021987227,0.004083342058423201,77.2198128,28.6283018,0.00020940215684221548,1200,1,0,0,3,3.9,320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4301,4301,0.5730290021987227,0.004083342058423201,77.2194865,28.626685,0.03130562244791121,700,0,0,0,2,3.7,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
